date,region,sales,marketing_spend
2023-01-13,North,203.4175669144502,46.88115519652097
2023-01-14,North,223.07676886587967,79.57015676933393
2023-01-15,North,196.45269973951872,69.04658799618326
2023-01-16,North,215.19005375891706,51.087164365898616
2023-01-17,North,237.41303920693935,54.35033865344377
2023-01-18,North,280.07527111986815,52.47840943986302
2023-01-19,North,212.11391149625035,50.75209452571788
2023-01-20,North,234.48991981844006,51.824805012331126
2023-01-21,North,241.043103085451,82.01707792619138
2023-01-22,North,224.54653597383236,69.71190601483207
2023-01-23,North,247.61567997797633,51.005495233574834
2023-01-24,North,246.07954483099206,55.25327198003806
2023-01-25,North,250.64231470373377,55.52762966478992
2023-01-26,North,233.73756405264203,55.9351515278019
2023-01-27,North,233.56238782794225,53.19365111014592
2023-01-28,North,229.92977154081146,64.28497543634758
2023-01-29,North,219.28557693842149,78.16715766150548
2023-01-30,North,197.61846053109144,44.26827303490656
2023-01-31,North,236.0124590591358,51.51317732619517
2023-02-01,North,226.90681327316761,46.22862074990321
2023-02-02,North,230.10857846473462,49.67930826703504
2023-02-03,North,234.0520671340887,51.6438120515174
2023-02-04,North,213.99162362874657,71.60678607725137
2023-02-05,North,224.68245880710245,72.10960377117642
2023-02-06,North,230.80669954331063,58.06855634529323
2023-02-07,North,253.86473851567445,52.2676715075699
2023-02-08,North,208.7102920538258,48.779216823546754
2023-02-09,North,227.52756807032415,54.820435841441785
2023-02-10,North,223.5439773459715,55.947352444623206
2023-02-11,North,234.08525335340835,63.861960924315035
2023-02-12,North,220.06407558522727,72.98700034924929
2023-02-13,North,199.54062668098913,53.50586371155449
2023-02-14,North,248.8188223767511,48.51218248320004
2023-02-15,North,240.73820081882312,56.878534066558096
2023-02-16,North,215.68807101301653,49.249722064837364
2023-02-17,North,208.1012916483532,50.62788226735771
2023-02-18,North,218.8671593549175,69.13464087858065
2023-02-19,North,217.3622321919243,70.07789523790734
2023-02-20,North,188.71870774970404,44.51862456552399
2023-02-21,North,249.6970214186146,42.799745587028525
2023-02-22,North,271.53929766958635,57.97252531612486
2023-02-23,North,241.77490027790353,45.76519325840836
2023-02-24,North,197.17398464119617,45.04303825271846
2023-02-25,North,211.91589026411623,59.23304943198143
2023-02-26,North,224.9255194841387,66.8051912615525
2023-02-27,North,231.06834346586948,43.384551032962506
2023-02-28,North,259.7690644263635,58.21007580068185
2023-03-01,North,240.2224482431835,55.04908544671317
2023-03-02,North,235.00765248692045,46.55924827411138
2023-03-03,North,235.19676690216284,61.26217902672154
2023-03-04,North,250.4215821291157,74.90882743495797
2023-03-05,North,237.93501802240684,68.37584308245688
2023-03-06,North,230.28659094218148,37.50297142563213
2023-03-07,North,254.64848543189584,61.45471286295371
2023-03-08,North,263.8274765323784,43.05213766618202
2023-03-09,North,237.10976885765774,41.77300626521554
2023-03-10,North,211.4977325261361,55.1128521600482
2023-03-11,North,256.4438937697729,82.19876203169636
2023-03-12,North,245.63058499081598,76.9213640925526
2023-03-13,North,224.9974468868687,52.8195456002618
2023-03-14,North,240.33381766798462,52.97377170832643
2023-03-15,North,256.99169507247314,54.267077793901535
2023-03-16,North,248.4094452106049,53.79464294893383
2023-03-17,North,225.26935372659779,51.40595711984688
2023-03-18,North,231.56248809506909,70.52100551975938
2023-03-19,North,255.6958287628359,69.6870343605024
2023-03-20,North,243.24673124722275,46.230177055666616
2023-03-21,North,247.6659799683795,48.59662461566613
2023-03-22,North,257.23907307136756,41.535215929023074
2023-03-23,North,223.28639050236336,49.50830186602625
2023-03-24,North,223.9211229959701,45.057044464245415
2023-03-25,North,249.90232648521066,64.48205341392115
2023-03-26,North,228.5763554015264,70.8994707557674
2023-03-27,North,223.70310113646804,56.960011431723
2023-03-28,North,240.46071658514455,54.59158303001156
2023-03-29,North,227.8838117408376,42.14749698188412
2023-03-30,North,224.03612413750997,45.05185931714831
2023-03-31,North,220.68985707219403,54.70385593994108
2023-04-01,North,202.72077100422135,65.08756303230845
2023-04-02,North,230.9996492094564,68.87683425001488
2023-04-03,North,247.09969182347012,52.75026049512276
2023-04-04,North,229.57406244793614,45.15827772568183
2023-04-05,North,274.1953400465693,50.5268775307298
2023-04-06,North,242.54538561388742,43.32987252540898
2023-04-07,North,235.97045215365017,46.99316178024393
2023-04-08,North,219.55794844494903,71.59890967071269
2023-04-09,North,238.50123638025474,62.03503133234165
2023-04-10,North,217.11898141672842,52.202373689801995
2023-04-11,North,260.68908068501787,49.901811005366596
2023-04-12,North,256.10167504787086,52.76244977208574
2023-04-13,North,249.7230310553844,51.119570670323306
2023-04-14,North,211.028361030728,56.82070214986922
2023-04-15,North,215.48925492101452,70.62612251323954
2023-04-16,North,239.54382326278252,67.85297229437373
2023-04-17,North,218.22744255769527,50.61148751516142
2023-04-18,North,256.74235459083854,52.716490145181936
2023-04-19,North,231.1894948189976,50.244300351628524
2023-04-20,North,253.58051711263093,50.20295845601941
2023-04-21,North,202.05685990482579,46.490041560966226
2023-04-22,North,234.17438349101923,66.68549541224526
2023-04-23,North,236.18437860590768,62.98697364100153
2023-04-24,North,228.59785609631726,58.7478837159347
2023-04-25,North,251.4441238034274,43.780683823043574
2023-04-26,North,252.6848231828504,46.53547401102046
2023-04-27,North,229.76867453056713,46.40796367215401
2023-04-28,North,211.81428715245448,54.474621884722204
2023-04-29,North,197.91351582590852,68.52525160853986
2023-04-30,North,242.61838947275686,76.23871036336867
2023-05-01,North,205.83873035256363,46.63254687878066
2023-05-02,North,250.1703549539362,51.39497081111901
2023-05-03,North,244.17332602110858,45.823264733701215
2023-05-04,North,259.39105418347975,60.72574563886694
2023-05-05,North,213.96214767898567,44.062007904852436
2023-05-06,North,224.69268677560572,71.54910355113513
2023-05-07,North,245.7405490901377,73.16888440466049
2023-05-08,North,238.51298957694843,52.06899548725749
2023-05-09,North,251.4352634477738,49.07356170561146
2023-05-10,North,257.7788974316589,49.35089650133287
2023-05-11,North,217.54078197555745,50.21905735989555
2023-05-12,North,233.766129429256,49.264989991857554
2023-05-13,North,241.1802474501632,74.81939558397455
2023-05-14,North,225.54551772862413,81.05261500795676
2023-05-15,North,225.65097663818628,47.21254107496083
2023-05-16,North,241.0596460465401,43.15098510210461
2023-05-17,North,248.56737602911284,49.55858975824373
2023-05-18,North,255.3892786948868,62.898546688271594
2023-05-19,North,240.90641071321332,45.98162716015135
2023-05-20,North,250.554089631258,78.19558402722033
2023-05-21,North,218.59998352414024,78.3885040703822
2023-05-22,North,238.2632714173847,47.23205879146003
2023-05-23,North,268.9287104530364,52.84491539592638
2023-05-24,North,262.83013224475206,58.14198311564269
2023-05-25,North,254.47361767775502,48.10436129506257
2023-05-26,North,251.5699129856756,48.98209819948819
2023-05-27,North,240.33657712190183,67.09159543025677
2023-05-28,North,230.77685128796548,64.92621634653567
2023-05-29,North,243.73710076846857,46.75361227466996
2023-05-30,North,243.495459163124,43.880298666188715
2023-05-31,North,250.4965274295309,50.17041734129613
2023-06-01,North,230.74994536097793,46.150133844706794
2023-06-02,North,246.0508483731749,51.168929558953735
2023-06-03,North,208.26096946463707,62.22052176898186
2023-06-04,North,254.84791244091798,71.65440116107229
2023-06-05,North,240.92219705289554,54.16764480804462
2023-06-06,North,216.67552251427543,40.03132178714272
2023-06-07,North,256.42500131427346,51.87028284923786
2023-06-08,North,211.91426686293875,56.13834496236646
2023-06-09,North,225.60236515697824,43.951794906543974
2023-06-10,North,246.11473811612086,78.36286193418852
2023-06-11,North,222.706120590989,72.09509504683022
2023-06-12,North,228.49163640018924,46.47494072120796
2023-06-13,North,274.0898619666711,49.72115461171147
2023-06-14,North,243.4141633855429,52.791634562608614
2023-06-15,North,222.2702523078426,50.38002695706206
2023-06-16,North,244.77731131603693,52.693779962231844
2023-06-17,North,251.23462636188586,65.39663203460317
2023-06-18,North,229.97464789256097,70.8468041201804
2023-06-19,North,238.29613231434175,42.9314275154751
2023-06-20,North,263.992921801988,49.443869693256495
2023-06-21,North,233.3241519647654,45.48046179267605
2023-06-22,North,226.93335267935237,46.322350287051165
2023-06-23,North,243.10561580418846,56.18046587605219
2023-06-24,North,254.4156795637571,75.45655060297135
2023-06-25,North,239.41452032864834,73.04569060453588
2023-06-26,North,210.50218880818375,44.538436176637106
2023-06-27,North,272.14255814032543,48.41795775152599
2023-06-28,North,244.24879232263442,56.06548849989592
2023-06-29,North,231.97646517267196,50.70858456819953
2023-06-30,North,233.39015557116386,61.59664769990847
2023-07-01,North,248.938942818207,71.96658919697185
2023-07-02,North,241.3893830713385,70.96024558245016
2023-07-03,North,232.33107197237473,48.4544176789875
2023-07-04,North,250.36113176692834,50.66770452391141
2023-07-05,North,246.6789921815056,49.23765081809728
2023-07-06,North,246.91655659263068,53.54054338344295
2023-07-07,North,184.13707815000774,54.783511583972924
2023-07-08,North,215.73698743651985,66.07005269746026
2023-07-09,North,225.38448441577117,63.343835232211106
2023-07-10,North,202.01416706491736,40.818973134483514
2023-07-11,North,249.98605952630584,52.53995663456272
2023-07-12,North,238.43953572908532,44.483166969130636
2023-07-13,North,252.71919022021453,39.23554703523759
2023-07-14,North,242.6928907431592,51.94289302265482
2023-07-15,North,225.6079571212627,82.46499758716395
2023-07-16,North,224.09944991110154,69.96964544230053
2023-07-17,North,228.16973852201707,54.19245387225821
2023-07-18,North,235.0168851754657,50.40914679273782
2023-07-19,North,247.75987633554521,49.50555173404429
2023-07-20,North,226.61580255930133,54.59538241493884
2023-07-21,North,198.74352863294223,48.548627279056745
2023-07-22,North,232.35966583348892,71.33696157035952
2023-07-23,North,236.44857077117896,71.60848903098007
2023-07-24,North,210.52691802889925,46.659547731784755
2023-07-25,North,258.2088167834769,54.960211747682614
2023-07-26,North,234.40957588299946,49.12520121652296
2023-07-27,North,234.44874465771971,46.221274202535774
2023-07-28,North,230.68340543076303,52.68254921785202
2023-07-29,North,217.2278760673947,65.50766009104481
2023-07-30,North,232.03766838001485,70.14090578684564
2023-07-31,North,216.87490022922816,49.954405016778985
2023-08-01,North,241.6098361226981,55.42947782915789
2023-08-02,North,242.806370048368,52.373491164399766
2023-08-03,North,221.79761866490796,49.87486520627428
2023-08-04,North,216.28389413025195,54.08883149600143
2023-08-05,North,203.10011854400494,76.95103774508657
2023-08-06,North,219.4210895391871,72.78905153175931
2023-08-07,North,219.89042555590373,50.051763099216906
2023-08-08,North,230.59884095096496,43.4408188382492
2023-08-09,North,235.5997822050099,44.67443168462314
2023-08-10,North,230.44816427312702,48.473876478226664
2023-08-11,North,219.92932465067676,46.952438989203586
2023-08-12,North,232.66221483774336,69.06514348507277
2023-08-13,North,214.57381190947808,70.28324962448553
2023-08-14,North,207.74247614661414,52.64846377178365
2023-08-15,North,223.33910129008734,49.647506109704544
2023-08-16,North,237.69712325611,52.43250821913101
2023-08-17,North,227.1649150444337,50.3223720740506
2023-08-18,North,195.32836707594086,40.12266716823064
2023-08-19,North,196.7120479170733,65.30332303090623
2023-08-20,North,216.30895039922416,69.27956222139193
2023-08-21,North,221.20263831202874,43.951526285794465
2023-08-22,North,250.24034340348246,52.999643649981024
2023-08-23,North,240.4996076365582,57.65375416171849
2023-08-24,North,230.5603097808066,56.09380925848659
2023-08-25,North,199.73615635033767,48.93278564534896
2023-08-26,North,225.1287480966962,77.45363068424976
2023-08-27,North,211.33793169304514,70.74333728601056
2023-08-28,North,230.32767468434304,48.31457014440981
2023-08-29,North,209.44938035772304,46.9329866822953
2023-08-30,North,235.92635517915218,48.48765156755936
2023-08-31,North,234.65399193200165,48.05911590729386
2023-09-01,North,217.7567734320184,50.85208111187744
2023-09-02,North,260.5199425183433,70.80286990524932
2023-09-03,North,228.59129664196985,70.01523010076707
2023-09-04,North,209.64634903818424,52.18469084873175
2023-09-05,North,241.91999438878605,55.95323137393171
2023-09-06,North,219.60182800301078,54.74777067720662
2023-09-07,North,224.4765380797391,42.575510157750486
2023-09-08,North,191.5596734230165,37.230394325490224
2023-09-09,North,236.92261019694598,74.67159955619637
2023-09-10,North,209.61270509837806,63.165606507922895
2023-09-11,North,220.31909849556894,48.87617299053658
2023-09-12,North,224.4049475485929,44.1494348697032
2023-09-13,North,261.3708433801544,40.990097812099904
2023-09-14,North,229.04044575955606,52.70731364102394
2023-09-15,North,244.88382890211832,53.79577580151324
2023-09-16,North,229.46802478238726,67.11744799636641
2023-09-17,North,220.31723930388216,57.04478853927545
2023-09-18,North,226.4626262391963,47.268777758737585
2023-09-19,North,246.2598737072117,51.959020027012734
2023-09-20,North,207.85225638869298,42.60544215612936
2023-09-21,North,228.45057383039006,50.91679959889578
2023-09-22,North,227.20236441790513,49.923450754135025
2023-09-23,North,221.39318744491354,72.89645749800545
2023-09-24,North,203.11894686244497,70.59790184207077
2023-09-25,North,218.7267687503664,45.134655295592225
2023-09-26,North,269.4425669165558,55.982857508322454
2023-09-27,North,261.08179476082694,49.20735213486515
2023-09-28,North,231.21124316358708,49.86347730245034
2023-09-29,North,225.49566671665517,45.33366020463402
2023-09-30,North,212.93017099651564,67.78358874404245
2023-10-01,North,195.03330158244034,65.5759864298655
2023-10-02,North,209.27915735692028,49.135269700382885
2023-10-03,North,269.83840457419717,58.558542400711715
2023-10-04,North,233.88930597264186,43.140494285343216
2023-10-05,North,222.64051565954836,41.932193010616295
2023-10-06,North,216.85983266312417,57.35585163746804
2023-10-07,North,248.46209901419246,68.95338161424067
2023-10-08,North,246.40081637471712,66.65463630670041
2023-10-09,North,261.85706579358344,55.199523436980385
2023-10-10,North,235.33855655430813,46.97192230131568
2023-10-11,North,255.8442810560303,59.13004856773468
2023-10-12,North,213.34722326888576,53.38962935669635
2023-10-13,North,236.335253657674,47.560442959271484
2023-10-14,North,212.53051103525763,80.78654106632752
2023-10-15,North,226.21753229381068,66.9714253849833
2023-10-16,North,211.6459647449412,53.71047686004653
2023-10-17,North,233.25251342981326,51.49646290203246
2023-10-18,North,237.51574551888214,56.50870644699399
2023-10-19,North,231.29502549616979,57.807555983634266
2023-10-20,North,208.97603054309073,50.160020745328836
2023-10-21,North,211.00216407305354,66.23291064826908
2023-10-22,North,240.570374762926,72.29986071469558
2023-10-23,North,206.71475239200151,46.61142315123947
2023-10-24,North,253.1310529209334,60.066936237633115
2023-10-25,North,264.58376587480706,50.68267665541369
2023-10-26,North,225.92775703616996,48.17339224343946
2023-10-27,North,207.84389958885146,50.92340152932454
2023-10-28,North,214.35169211210987,63.26436855235152
2023-10-29,North,241.0170487294231,65.14192980744674
2023-10-30,North,234.70777770216986,56.00206953972213
2023-10-31,North,232.18819237528422,46.71552860514302
2023-11-01,North,273.87183545687543,74.7654450865903
2023-11-02,North,245.7506367392277,82.68326376263643
2023-11-03,North,257.9067476968742,85.92852077331499
2023-11-04,North,257.2905487618511,103.59476655332533
2023-11-05,North,251.6800520553991,104.98023842902909
2023-11-06,North,236.51151879126883,76.21602455715269
2023-11-07,North,248.93693212940832,72.89094666629079
2023-11-08,North,285.9865593427779,87.50666825977743
2023-11-09,North,278.45706061799433,78.38660080578933
2023-11-10,North,233.57207799262585,78.74583491772476
2023-11-11,North,261.6823032579998,106.6409707092453
2023-11-12,North,224.45699984868386,102.7811500470033
2023-11-13,North,246.41244366595186,82.27943886040804
2023-11-14,North,277.3751365707505,90.82501172450542
2023-11-15,North,257.0119829130638,76.78240884809928
2023-11-16,North,252.2646646214938,84.63920064040619
2023-11-17,North,235.64945806783024,80.28506562448543
2023-11-18,North,256.2690601289306,101.34296139431629
2023-11-19,North,258.17425026900395,107.64234213206265
2023-11-20,North,223.16335973685187,82.53917878144811
2023-11-21,North,240.88526263973407,82.69148039524816
2023-11-22,North,269.793909563897,85.362536686549
2023-11-23,North,269.3956542278043,78.17523635228558
2023-11-24,North,202.27140046246416,75.80395166330497
2023-11-25,North,240.5524961788094,94.77595402989483
2023-11-26,North,240.5399483084903,90.16821705311999
2023-11-27,North,285.19677493792415,90.28103564970161
2023-11-28,North,261.80814332279516,74.48395817139158
2023-11-29,North,280.932441624834,78.89373188207114
2023-11-30,North,266.47928157435354,78.6159335005554
2023-12-01,North,217.6009047896295,81.5370334890455
2023-12-02,North,268.51385908497593,104.07868606269648
2023-12-03,North,264.4829009577161,104.30236744179872
2023-12-04,North,262.96011135494587,77.08461280715531
2023-12-05,North,331.7531305474473,79.16439143106794
2023-12-06,North,247.48291915986437,81.4128997524415
2023-12-07,North,291.8946445155355,78.75654436908226
2023-12-08,North,252.00801820253395,88.03672788009996
2023-12-09,North,261.5711803849864,102.45487475819125
2023-12-10,North,261.64508042917276,103.67438893024908
2023-12-11,North,255.54288806405924,83.31440634333707
2023-12-12,North,271.26896467578314,85.86736928742663
2023-12-13,North,284.88318655315476,80.90510779351854
2023-12-14,North,240.6835336500027,73.51584026022077
2023-12-15,North,264.36429255118594,81.99843975876321
2023-12-16,North,248.07216789648155,96.74321553104086
2023-12-17,North,241.95223176838647,97.35691659125122
2023-12-18,North,256.48563711613735,82.93182009377547
2023-12-19,North,300.5740373811284,86.19141535716818
2023-12-20,North,272.9179264893707,80.1063578836803
2023-12-21,North,276.89194815722726,81.54416506299482
2023-12-22,North,249.00731429765048,88.5110747231762
2023-12-23,North,270.91254929656003,101.20376589744284
2023-12-24,North,283.37118638542603,113.00841557090197
2023-12-25,North,292.5491952033884,82.82754822815772
2023-12-26,North,268.75800568944993,71.19618620422091
2023-12-27,North,295.5797499286603,83.76670810552267
2023-12-28,North,274.9516452906791,81.90579192441389
2023-12-29,North,279.4382105443277,86.44876377041373
2023-12-30,North,252.17105463506914,103.36590675634979
2023-12-31,North,274.9846261078635,99.30772008008113
2020-01-01,South,141.86065263085925,49.02651351941659
2020-01-02,South,119.70784839638796,49.67905911445751
2020-01-03,South,106.2496909784204,50.45876242224186
2020-01-04,South,108.068624135411,71.26120198213339
2020-01-05,South,99.48721090162303,69.4188547843902
2020-01-06,South,124.35138936312696,51.07356591585263
2020-01-07,South,152.25944099963561,57.89059028781092
2020-01-08,South,152.9199602922112,54.92724842807609
2020-01-09,South,146.43461631289367,54.34577296248448
2020-01-10,South,116.57135239052265,47.722302369880644
2020-01-11,South,107.38380827410857,65.55379585885838
2020-01-12,South,139.43331527477181,74.77650279118876
2020-01-13,South,106.01817344910715,54.38023396264897
2020-01-14,South,131.1162980418601,57.36335337875491
2020-01-15,South,125.940290907244,46.98009687015385
2020-01-16,South,147.50182043155968,48.852256723198266
2020-01-17,South,122.66775293722145,41.80257918737283
2020-01-18,South,126.22185498367291,68.03764446969564
2020-01-19,South,144.62759835792082,74.98285255289724
2020-01-20,South,109.36110163325948,47.66752310385901
2020-01-21,South,148.0601272608012,53.20239897600412
2020-01-22,South,141.70685975431132,49.04748447001094
2020-01-23,South,147.73924796800196,51.6202851411078
2020-01-24,South,110.27835003476567,44.26154305092166
2020-01-25,South,116.55514074802177,70.42604724816951
2020-01-26,South,122.21007318465432,55.044320145496386
2020-01-27,South,138.30190382687124,49.06551920919008
2020-01-28,South,125.20451351562104,41.8476337814243
2020-01-29,South,149.72798621603846,56.02997258273408
2020-01-30,South,122.43749128627461,53.88703676382256
2020-01-31,South,82.44863893807846,52.333354909830405
2020-02-01,South,132.5251473468488,77.6050311357969
2020-02-02,South,132.83476098407678,65.25541739587581
2020-02-03,South,138.2530272377215,58.73681598957779
2020-02-04,South,117.65200140162796,54.66095782130192
2020-02-05,South,141.01540659732967,48.81722356390527
2020-02-06,South,107.8648085796504,55.67810073591472
2020-02-07,South,135.5548337442403,44.46853243794183
2020-02-08,South,105.21522564371213,65.87742919236163
2020-02-09,South,145.25137490985068,66.9570513838015
2020-02-10,South,140.75021025527374,47.355111459679925
2020-02-11,South,126.76446531516719,44.71721178619874
2020-02-12,South,136.44492229434474,56.11541533547663
2020-02-13,South,142.12450248246526,48.70572799815084
2020-02-14,South,109.47302670795636,51.7625248417844
2020-02-15,South,125.3396255705572,67.1482431679316
2020-02-16,South,115.59553161450617,60.896983497257416
2020-02-17,South,104.29236591197447,51.35028679195711
2020-02-18,South,104.63044732408153,40.43872512290112
2020-02-19,South,152.8922753783485,49.65682976957266
2020-02-20,South,125.21492272829718,43.15842480583595
2020-02-21,South,121.57256101951305,59.93637999615404
2020-02-22,South,141.34362186753012,74.5568136108736
2020-02-23,South,149.30574013599986,70.5287689563574
2020-02-24,South,132.0409505898542,56.318533388273345
2020-02-25,South,138.37084929901084,45.76842011267132
2020-02-26,South,160.55482066936813,52.71739689335047
2020-02-27,South,120.65235469931005,50.999052168593565
2020-02-28,South,127.40195447125507,51.32010040666835
2020-02-29,South,141.6896616292097,76.36176750053384
2020-03-01,South,145.45902666819575,73.662460513899
2020-03-02,South,104.20498691863023,51.44361831412512
2020-03-03,South,129.83468623071954,41.72556281885852
2020-03-04,South,134.85629252928265,45.199768523602685
2020-03-05,South,142.18830137569736,49.38645533202138
2020-03-06,South,131.538765374918,50.46686187138326
2020-03-07,South,147.18900120737524,64.34898137663038
2020-03-08,South,135.46654060131067,82.05838337789211
2020-03-09,South,131.60343297942833,57.58197027626787
2020-03-10,South,168.4093774201492,53.01059160196242
2020-03-11,South,157.46953678450114,50.360184306418724
2020-03-12,South,160.18998640374173,48.938955150494245
2020-03-13,South,125.30134206511103,45.24040769988882
2020-03-14,South,113.01696281565896,70.38740259259431
2020-03-15,South,115.06354754881426,71.28876270071375
2020-03-16,South,105.52726237983401,43.79119712259188
2020-03-17,South,160.7691356198762,51.67088208622449
2020-03-18,South,170.6666570285586,49.223704755876255
2020-03-19,South,162.8393326894336,40.46096221061305
2020-03-20,South,134.66919698538322,45.698074946102494
2020-03-21,South,146.51789809705826,67.93197233289177
2020-03-22,South,133.52572657851832,79.43843828670096
2020-03-23,South,119.27245088278224,52.78276562266879
2020-03-24,South,157.51606065888308,43.32259215450054
2020-03-25,South,162.25283347986496,52.43018144708819
2020-03-26,South,138.71684864975822,42.26348005530817
2020-03-27,South,136.1492401408968,55.41345526943537
2020-03-28,South,134.216202885192,67.6443767409106
2020-03-29,South,154.06049641410218,69.53181905630414
2020-03-30,South,159.60236771098914,56.62898323771095
2020-03-31,South,153.58269490680576,43.56418215707875
2020-04-01,South,161.58259654803882,43.014409074435044
2020-04-02,South,149.0907744606233,47.08200336826997
2020-04-03,South,123.64298220801605,55.191894255096585
2020-04-04,South,136.90238411831402,62.40326962261579
2020-04-05,South,103.2893903949047,55.839222009447155
2020-04-06,South,149.21506493441194,47.744205707955004
2020-04-07,South,135.1733857383386,52.758703999554605
2020-04-08,South,163.867658198146,56.00130874869414
2020-04-09,South,129.45915339418718,47.68419318957301
2020-04-10,South,133.31638708973406,47.94286696441999
2020-04-11,South,135.97167839961017,75.76950367127874
2020-04-12,South,104.34824219175306,60.6512915015229
2020-04-13,South,140.16035248730716,48.05739612408495
2020-04-14,South,143.14932565984708,50.952119449625286
2020-04-15,South,169.94543642875203,52.24609360642517
2020-04-16,South,142.1012580043274,47.450966534045584
2020-04-17,South,132.84159591379589,50.17220505852921
2020-04-18,South,107.63921620296593,57.55836323293505
2020-04-19,South,124.3466117697413,66.70875793833076
2020-04-20,South,130.38946400287978,52.26754356277234
2020-04-21,South,160.00899595975645,45.0885298287266
2020-04-22,South,180.33937705882684,50.294921107947985
2020-04-23,South,133.82227655326756,52.23436250401349
2020-04-24,South,141.52726218714267,48.287253995711175
2020-04-25,South,100.04555173842016,70.85231885498285
2020-04-26,South,113.98932147992511,65.18633717357694
2020-04-27,South,120.16122984987288,48.966943601519766
2020-04-28,South,133.1361906370591,53.05108084794611
2020-04-29,South,131.69329422563737,50.78486480484217
2020-04-30,South,147.81893903900905,47.06734365218032
2020-05-01,South,124.26973363569456,51.121082021453965
2020-05-02,South,140.27911508733422,73.57304895318309
2020-05-03,South,137.71291212908008,59.75029360711261
2020-05-04,South,143.77432649954315,55.79537032477949
2020-05-05,South,159.27091539262415,48.31872630659464
2020-05-06,South,155.2270237864636,52.12744966620115
2020-05-07,South,130.6854652251444,55.98623461822614
2020-05-08,South,136.67837040900207,43.14163151384767
2020-05-09,South,119.75198745640851,66.45279498786226
2020-05-10,South,120.04735917060349,68.55725652062148
2020-05-11,South,129.01318609812256,46.08123239437786
2020-05-12,South,143.64375715090898,58.67468287918404
2020-05-13,South,144.5099054798505,45.71613953086604
2020-05-14,South,146.25433778214523,47.22226610256567
2020-05-15,South,131.93903684348487,51.02194515801489
2020-05-16,South,112.73328355126706,63.98925236961956
2020-05-17,South,125.90472849332144,68.02159644121868
2020-05-18,South,151.75418604694096,51.587266306250875
2020-05-19,South,156.0482667961394,48.335697978087445
2020-05-20,South,184.473782847068,49.533065705500256
2020-05-21,South,158.4088434683065,47.353339437758144
2020-05-22,South,136.49729007309145,42.427648454096165
2020-05-23,South,110.95824878287293,71.6079660566962
2020-05-24,South,152.74765950288304,78.7746653582362
2020-05-25,South,133.10006250005688,50.09200815391719
2020-05-26,South,142.0106817443203,51.126320586237746
2020-05-27,South,158.44036651674156,53.4636137755843
2020-05-28,South,151.34051924183902,43.6533475172665
2020-05-29,South,139.1165417584936,58.51257329064803
2020-05-30,South,117.51345191427413,71.01164398211401
2020-05-31,South,151.31407238808262,78.15928449544555
2020-06-01,South,120.69554908113918,46.334835022380055
2020-06-02,South,159.25428084463044,59.09030961278913
2020-06-03,South,151.04635230708675,53.875777470173915
2020-06-04,South,140.5051798781627,52.76520042926179
2020-06-05,South,136.55001626584408,51.17012227176574
2020-06-06,South,112.60072080101088,68.75735690962776
2020-06-07,South,166.93686011182888,76.00265829236936
2020-06-08,South,105.73455685913765,50.70179934924023
2020-06-09,South,131.18759618115806,40.16465148206424
2020-06-10,South,152.8610316808611,44.414067691464986
2020-06-11,South,148.86980142112228,49.07077123903626
2020-06-12,South,123.11776260040882,51.549994915827774
2020-06-13,South,127.36765681833874,69.71705755550052
2020-06-14,South,143.24090743213142,76.09485394896832
2020-06-15,South,120.46209572021928,40.24449067980687
2020-06-16,South,168.72960700072102,50.7179396825258
2020-06-17,South,156.3254142099228,40.91010387306423
2020-06-18,South,156.20437235637306,53.79856147742084
2020-06-19,South,107.73393690041104,49.52770642778999
2020-06-20,South,128.15658414932872,72.0980498601206
2020-06-21,South,123.45357694110153,65.68058519705117
2020-06-22,South,120.97128311528228,56.39732465828875
2020-06-23,South,156.0277194146508,55.20862332029426
2020-06-24,South,144.47368025609413,52.91772151505944
2020-06-25,South,148.5798663572613,49.3524137656828
2020-06-26,South,108.06137584473532,52.89928642647566
2020-06-27,South,149.81503810823364,66.46553716006325
2020-06-28,South,120.57904461596883,74.27777829510356
2020-06-29,South,140.0086567362037,58.2474044716196
2020-06-30,South,161.80083973316331,55.353052799895934
2020-07-01,South,137.90707468224429,46.351987650962954
2020-07-02,South,152.6795865609405,51.807086586365514
2020-07-03,South,97.36397452638462,43.53429228120676
2020-07-04,South,150.10762201651656,72.86195155587838
2020-07-05,South,131.7959390061591,72.2530170643127
2020-07-06,South,112.87577136663191,40.65091830233918
2020-07-07,South,135.68654747909636,44.191080780438185
2020-07-08,South,159.56847430658806,48.58430551628116
2020-07-09,South,127.66037335094214,48.49570126429587
2020-07-10,South,104.08173542990433,43.95261532290597
2020-07-11,South,123.45718979796602,71.94489364676092
2020-07-12,South,112.3234466626696,71.25736804470256
2020-07-13,South,155.02600992311656,49.0286543401074
2020-07-14,South,132.49941958504948,46.22104249920819
2020-07-15,South,164.4371427645967,55.24353563208282
2020-07-16,South,146.5992201100861,58.27703556544148
2020-07-17,South,102.66707684153417,47.58219258076731
2020-07-18,South,121.90043484585951,66.9391654142259
2020-07-19,South,141.91607640217939,72.45603832705999
2020-07-20,South,123.46357626260915,48.20985310126507
2020-07-21,South,160.5881050584507,49.30301399668383
2020-07-22,South,165.28605210619833,53.69826575862336
2020-07-23,South,142.2249757919381,40.45321956246354
2020-07-24,South,116.99765687872866,56.59151162426335
2020-07-25,South,107.7886387816791,70.36340262164671
